id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
244_palsa_ms2_spectra_MW_418.32960RT_42.172	C19H42N6O4	[M - H]-	C19H42N6O4	Amino acids and Peptides	0.5755568742752075	Small peptides	0.6034691333770752	Tripeptides	0.5661513805389404	N-acyl-alpha amino acids and derivatives	0.86305171251297	Amino acids and derivatives	0.9471219778060913	Amino acids, peptides, and analogues	0.9613934755325317	Carboxylic acids and derivatives	0.9967198967933655	Organic acids and derivatives	0.9998674392700195	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	MW_418.32960@RT_42.172
245_palsa_ms2_spectra_MW_486.33483RT_38.586	C30H46O5	[M - H]-	C30H46O5	Terpenoids	0.9330189228057861	Triterpenoids	0.974002480506897	Oleanane triterpenoids	0.5832072496414185	Triterpenoids	0.9452710747718811			Triterpenoids	0.9452710747718811	Prenol lipids	0.9630441069602966	Lipids and lipid-like molecules	0.9876169562339783	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Oxosteroids; Carboxylic acids; Cyclic alcohols and derivatives; Hydroxysteroids; Triterpenoids; Secondary alcohols; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	MW_486.33483@RT_38.586
246_palsa_ms2_spectra_MW_488.35052RT_39.808	C24H48N4O4S	[M - H]-	C24H48N4O4S	Amino acids and Peptides	0.5144242644309998	Small peptides	0.4300021827220917	Tripeptides	0.39415231347084045	Biotin and derivatives	0.647168755531311					Biotin and derivatives	0.647168755531311	Organoheterocyclic compounds	0.6726954579353333	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Biotin and derivatives; Imidazolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Organic carbonic acids and derivatives; Carboxylic acid amides; Ureas; Carboxylic acid derivatives; N-acyl amines; Imidazolidinones; N-acyl-alpha amino acids and derivatives; Thioethers; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Sulfenyl compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	MW_488.35052@RT_39.808
250_palsa_ms2_spectra_MW_532.34053RT_40.739	C17H48N12O3S2	[M - H]-	C17H48N12O3S2	Amino acids and Peptides	0.7268053889274597	Small peptides	0.6418569087982178	Tripeptides	0.6783210635185242	Oligopeptides	0.560018002986908	Peptides	0.9653830528259277	Amino acids, peptides, and analogues	0.9886257648468018	Carboxylic acids and derivatives	0.9552037715911865	Organic acids and derivatives	0.9914537668228149	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Thioethers; Alkylthiols; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Thiols; Carboximidamides; Sulfenyl compounds; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Methionine and derivatives; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	MW_532.34053@RT_40.739
251_palsa_ms2_spectra_MW_1064.68440RT_40.722	C52H92N10O13	[M - H]-	C52H92N10O13	Amino acids and Peptides	0.9154262542724609	Oligopeptides	0.9611075520515442	Cyclic peptides	0.8910265564918518	Cyclic depsipeptides	0.9692376852035522	Cyclic depsipeptides	0.9692376852035522	Depsipeptides	0.9640124440193176	Peptidomimetics	0.9364418983459473	Organic acids and derivatives	0.9999958276748657	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Lactams; Pyrrolidines; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Macrolide lactams; Depsipeptides; Cyclic depsipeptides; Benzene and substituted derivatives; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	MW_1064.68440@RT_40.722
252_palsa_ms2_spectra_MW_448.34024RT_40.879	C25H44N4O3	[M - H]-	C25H44N4O3	Fatty acids	0.6141498684883118	Sphingolipids	0.33709561824798584	Sphingoid bases	0.15064963698387146	Amino acids and derivatives	0.8649386763572693	Amino acids and derivatives	0.8649386763572693	Amino acids, peptides, and analogues	0.8670305609703064	Carboxylic acids and derivatives	0.9947782754898071	Organic acids and derivatives	0.9994920492172241	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	MW_448.34024@RT_40.879
253_palsa_ms2_spectra_MW_490.35088RT_41.168	C22H46N6O6	[M - H]-	C22H46N6O6	Amino acids and Peptides	0.7757212519645691	Small peptides	0.6421101093292236	Tripeptides	0.5771533846855164	Oligopeptides	0.5274176597595215	Peptides	0.896648645401001	Amino acids, peptides, and analogues	0.9888738393783569	Carboxylic acids and derivatives	0.9939562678337097	Organic acids and derivatives	0.9991024732589722	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	MW_490.35088@RT_41.168
254_palsa_ms2_spectra_MW_526.20549RT_17.767	C25H34O12	[M - H]-	C25H34O12	Terpenoids	0.5859296321868896	Monoterpenoids	0.5622606873512268	Iridoids monoterpenoids	0.43839070200920105	Terpene glycosides	0.6224612593650818			Terpene glycosides	0.6224612593650818	Prenol lipids	0.42075830698013306	Lipids and lipid-like molecules	0.5883976221084595	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Phenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	MW_526.20549@RT_17.767
255_palsa_ms2_spectra_MW_612.24287RT_21.924	C35H36N2O8	[M - H]-	C35H36N2O8	Alkaloids	0.6105316877365112	Meroterpenoids	0.3916396498680115	Other polyketide meroterpenoids	0.24467916786670685	Naphthols and derivatives	0.5311247110366821			Naphthols and derivatives	0.5311247110366821	Naphthalenes	0.638300895690918	Benzenoids	0.9991816878318787	Organic compounds; Organoheterocyclic compounds; Naphthalenes; Imines; Phenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Naphthols and derivatives; Benzenoids; Aralkylamines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	MW_612.24287@RT_21.924
256_palsa_ms2_spectra_MW_936.65677RT_40.738	C40H80N20O6	[M - H]-	C40H80N20O6	Amino acids and Peptides	0.7785223126411438	Oligopeptides	0.6065110564231873	Cyclic peptides	0.5375269055366516	Oligopeptides	0.5007964372634888	Peptides	0.8161229491233826	Amino acids, peptides, and analogues	0.9811139702796936	Carboxylic acids and derivatives	0.9871034026145935	Organic acids and derivatives	0.9996640682220459	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Guanidines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Benzenoids; Amines; Carboximidamides; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	MW_936.65677@RT_40.738
257_palsa_ms2_spectra_MW_740.39950RT_38.252	C39H56N4O10	[M - H]-	C39H56N4O10	Polyketides	0.5990260243415833	Oligopeptides	0.620849609375	Cyclic peptides	0.6553760170936584	Alpha amino acids and derivatives	0.7544415593147278	Amino acids and derivatives	0.8765130043029785	Amino acids, peptides, and analogues	0.8935987949371338	Carboxylic acids and derivatives	0.997114896774292	Organic acids and derivatives	0.999824583530426	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	MW_740.39950@RT_38.252
258_palsa_ms2_spectra_MW_554.16440RT_19.816	C26H26N4O10	[M - H]-	C26H26N4O10	Polyketides	0.35728558897972107	Polycyclic aromatic polyketides	0.5650441646575928	Tetracyclines	0.6610989570617676	Tetracyclines	0.5467252731323242					Tetracyclines	0.5467252731323242	Phenylpropanoids and polyketides	0.5427931547164917	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Enols; Phenols; Tetracyclines; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carbonyl compounds; Polyols; Benzenoids; Vinylogous acids; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	MW_554.16440@RT_19.816
260_palsa_ms2_spectra_MW_492.14840RT_19.024	C21H24N4O10	[M - H]-	C21H24N4O10	Carbohydrates	0.6498594284057617	Nucleosides	0.744813084602356	Pyrimidine nucleos(t)ides	0.6906303763389587	Pyrimidine nucleosides	0.5670934915542603					Pyrimidine nucleosides	0.5670934915542603	Nucleosides, nucleotides, and analogues	0.8605482578277588	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Lactams; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Pyrimidones; Benzoyl derivatives; Organooxygen compounds; Pyrimidine nucleosides; Carboxylic acid derivatives; Carboxylic acid esters; Diazines; Benzoic acid esters; Monosaccharides; Secondary alcohols; Glycosyl compounds; Hydropyrimidines; Glycosylamines; Benzene and substituted derivatives; Methoxybenzoic acids and derivatives; Benzenoids; Tetrahydrofurans; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; p-Hydroxybenzoic acid esters; p-Hydroxybenzoic acid alkyl esters; Organic nitrogen compounds; Chemical entities	MW_492.14840@RT_19.024
261_palsa_ms2_spectra_MW_938.29373RT_19.049	C36H46N10O20	[M - H]-	C36H46N10O20	Carbohydrates	0.23895764350891113	Oligopeptides	0.2295498251914978	Cyclic peptides	0.12466520816087723	Alpha amino acids and derivatives	0.5497708320617676	Amino acids and derivatives	0.7062680721282959	Amino acids, peptides, and analogues	0.7208237051963806	Carboxylic acids and derivatives	0.9602790474891663	Organic acids and derivatives	0.9947079420089722	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Phenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzenoids; Amines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; 2-heteroaryl carboxamides; Chemical entities	MW_938.29373@RT_19.049
262_palsa_ms2_spectra_MW_418.11126RT_16.084	C18H18N4O8	[M - H]-	C18H18N4O8	Alkaloids	0.54150390625	Small peptides	0.20941711962223053	pteridine alkaloids	0.3048948347568512	Benzoic acids and derivatives	0.5588241219520569			Benzoic acids and derivatives	0.5588241219520569	Benzene and substituted derivatives	0.6265837550163269	Benzenoids	0.9934427738189697	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carbonyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	MW_418.11126@RT_16.084
263_palsa_ms2_spectra_MW_390.11633RT_17.204	C18H14N8O3	[M - H]-	C18H14N8O3	Alkaloids	0.7649741768836975	Pseudoalkaloids	0.53859943151474	Azo and Azoxy alkaloids	0.2692164480686188	Nitrobenzenes	0.5046066045761108			Nitrobenzenes	0.5046066045761108	Benzene and substituted derivatives	0.8578794598579407	Benzenoids	0.9723003506660461	Organic compounds; Organoheterocyclic compounds; Nitrobenzenes; Pyrazines; Pyrimidines and pyrimidine derivatives; Pyridines and derivatives; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Organic nitro compounds; Diazines; Organic oxoazanium compounds; Benzene and substituted derivatives; Benzenoids; Amines; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Imidolactams; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	MW_390.11633@RT_17.204
264_palsa_ms2_spectra_MW_928.20121RT_23.472	C30H36N14O21	[M - H]-	C30H36N14O21	Amino acids and Peptides	0.5682495832443237	Oligopeptides	0.41690540313720703	pteridine alkaloids	0.35349997878074646	Oligopeptides	0.5103408098220825	Peptides	0.820386528968811	Amino acids, peptides, and analogues	0.992468535900116	Carboxylic acids and derivatives	0.9962102174758911	Organic acids and derivatives	0.9997304081916809	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Phenols; Benzamides; Hippuric acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Aminopyrimidines and derivatives; Diazines; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Glycosyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; Vinylogous amides; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Aspartic acid and derivatives; Glutamic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; 2-heteroaryl carboxamides; Oligopeptides; Chemical entities	MW_928.20121@RT_23.472
265_palsa_ms2_spectra_MW_700.31438RT_35.622	C38H44N4O9	[M - H]-	C38H44N4O9	Alkaloids	0.5155074000358582	Tryptophan alkaloids	0.41308605670928955	Ansa macrolides	0.21434205770492554	Amino acids and derivatives	0.5419372916221619	Amino acids and derivatives	0.5419372916221619	Amino acids, peptides, and analogues	0.5409717559814453	Carboxylic acids and derivatives	0.9764835834503174	Organic acids and derivatives	0.993395984172821	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Macrolactams; Alcohols and polyols; Lactams; Indoles and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Benzenoids; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Coumarans; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	MW_700.31438@RT_35.622
266_palsa_ms2_spectra_MW_518.32478RT_34.660	C31H42N4O3	[M - H]-	C31H42N4O3	Alkaloids	0.6279209852218628	Tryptophan alkaloids	0.4534757137298584	Corynanthe type	0.11655604839324951	Amino acids and derivatives	0.8455654382705688	Amino acids and derivatives	0.8455654382705688	Amino acids, peptides, and analogues	0.8471180200576782	Carboxylic acids and derivatives	0.9142259359359741	Organic acids and derivatives	0.9602869749069214	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Pyrroles; Alcohols and polyols; Piperidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carbonyl compounds; Trialkylamines; Benzenoids; Amines; Tertiary amines; Indoles; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 3-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	MW_518.32478@RT_34.660
267_palsa_ms2_spectra_MW_518.32480RT_35.694	C28H46N4O3S	[M - H]-	C28H46N4O3S	Fatty acids	0.5452911257743835	Fatty amides	0.5187541246414185	N-acyl amines	0.5444086194038391	Biotin and derivatives	0.9080997705459595					Biotin and derivatives	0.9080997705459595	Organoheterocyclic compounds	0.9645563960075378	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Thiophenes; Thiolanes; Biotin and derivatives; Imidazolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Ureas; Carboxylic acid derivatives; N-acyl amines; Imidazolidinones; Sulfonyls; Thioethers; Thienoimidazolidines; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Azolidines; Dialkylthioethers; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	MW_518.32480@RT_35.694
269_palsa_ms2_spectra_MW_416.18697RT_39.904	C21H28N4O3S	[M - H]-	C21H28N4O3S	Alkaloids	0.6261968612670898	Tryptophan alkaloids	0.4496018886566162	Pyridine alkaloids	0.0969124287366867	Benzenesulfonyl compounds	0.5193726420402527			Benzenesulfonyl compounds	0.5193726420402527	Benzene and substituted derivatives	0.7998937368392944	Benzenoids	0.9836683869361877	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Pyrazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Sulfonyls; Organosulfonamides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	MW_416.18697@RT_39.904
270_palsa_ms2_spectra_MW_504.34549RT_41.065	C23H48N6O4S	[M - H]-	C23H48N6O4S	Amino acids and Peptides	0.726335883140564	Small peptides	0.7534906268119812	Tripeptides	0.6884984970092773	Oligopeptides	0.5424121022224426	Peptides	0.934018611907959	Amino acids, peptides, and analogues	0.982992947101593	Carboxylic acids and derivatives	0.9915375709533691	Organic acids and derivatives	0.9996196031570435	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Biotin and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Thioethers; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	MW_504.34549@RT_41.065
271_palsa_ms2_spectra_MW_780.11967RT_19.144	C27H20N14O15	[M - H]-	C27H20N14O15	Alkaloids	0.5895203351974487	Pseudoalkaloids	0.5329464673995972	Purine nucleos(t)ides	0.6923201084136963	Purine nucleosides	0.6421281695365906					Purine nucleosides	0.6421281695365906	Nucleosides, nucleotides, and analogues	0.809079110622406	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Nitrobenzenes; Pyrazines; Pyrimidines and pyrimidine derivatives; Imidazoles; Pteridines and derivatives; Alcohols and polyols; Purines and purine derivatives; Hypoxanthines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Pyrimidones; Organooxygen compounds; Azoles; Purine nucleosides; Purinones; Organic nitro compounds; Aminopyrimidines and derivatives; Diazines; Pentoses; 6-oxopurines; Organic oxoazanium compounds; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Carbonyl compounds; Glycosyl compounds; Glycosylamines; Benzene and substituted derivatives; Polyols; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Amines; Primary amines; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic salts; Vinylogous amides; Organic oxides; C-nitro compounds; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	MW_780.11967@RT_19.144
272_palsa_ms2_spectra_MW_548.33565RT_37.895	C23H49N8O3PS	[M - H]-	C23H49N8O3PS	Alkaloids	0.6051385402679443	Ornithine alkaloids	0.6114723682403564	N-acyl amines	0.5875999331474304	Amino acids and derivatives	0.5324156284332275	Amino acids and derivatives	0.5324156284332275	Amino acids, peptides, and analogues	0.5189659595489502	Carboxylic acids and derivatives	0.9424821138381958	Organic acids and derivatives	0.9998284578323364	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Organophosphorus compounds; Organic phosphonic acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Thioethers; Organic phosphonic acids; Thienoimidazolidines; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Sulfenyl compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	MW_548.33565@RT_37.895
